Country,Rank,Index,Name Group,Localized Name,Romanized Name,Count,Percent
BR,29.0,29,BR-29,Morais,Morais,2354500.0,0.0118
BR,30.0,30,BR-30,Gonçalves,Gonçalves,2348000.0,0.0117
CL,1.0,1,CL-1,González,González,741388.0,
CL,2.0,2,CL-2,Muñoz,Muñoz,578673.0,
CL,3.0,3,CL-3,Rojas,Rojas,413897.0,
CL,4.0,4,CL-4,Díaz,Díaz,410802.0,
CL,5.0,5,CL-5,Pérez,Pérez,326867.0,
CL,6.0,6,CL-6,Soto,Soto,298062.0,
CL,7.0,7,CL-7,Contreras,Contreras,276887.0,
CL,8.0,8,CL-8,Silva,Silva,259950.0,
CL,9.0,9,CL-9,Martínez,Martínez,252966.0,
CL,10.0,10,CL-10,Sepúlveda,Sepúlveda,251078.0,
CL,11.0,11,CL-11,Morales,Morales,248448.0,
CL,12.0,12,CL-12,Rodríguez,Rodríguez,243695.0,
CL,13.0,13,CL-13,López,López,240181.0,
CL,14.0,14,CL-14,Fuentes,Fuentes,228609.0,
CL,15.0,15,CL-15,Hernández,Hernández,226848.0,
CL,16.0,16,CL-16,Torres,Torres,226480.0,
CL,17.0,17,CL-17,Araya,Araya,224232.0,
CL,18.0,18,CL-18,Flores,Flores,221231.0,
CL,19.0,19,CL-19,Espinoza,Espinoza,219375.0,
CL,20.0,20,CL-20,Valenzuela,Valenzuela,215025.0,
CL,21.0,21,CL-21,Castillo,Castillo,213321.0,
CL,22.0,22,CL-22,Ramírez,Ramírez,211191.0,
CL,23.0,23,CL-23,Reyes,Reyes,208752.0,
CL,24.0,24,CL-24,Gutiérrez,Gutiérrez,201734.0,
CL,25.0,25,CL-25,Castro,Castro,199508.0,
CL,26.0,26,CL-26,Vargas,Vargas,198471.0,
CL,27.0,27,CL-27,Álvarez,Álvarez,193002.0,
CL,28.0,28,CL-28,Vásquez,Vásquez,189946.0,
CL,29.0,29,CL-29,Tapia,Tapia,179905.0,
CL,30.0,30,CL-30,Fernández,Fernández,179246.0,
CL,31.0,31,CL-31,Sánchez,Sánchez,178615.0,
CL,32.0,32,CL-32,Carrasco,Carrasco,172877.0,
CL,33.0,33,CL-33,Gómez,Gómez,172758.0,
CL,34.0,34,CL-34,Cortés,Cortés,171370.0,
CL,35.0,35,CL-35,Herrera,Herrera,170309.0,
CL,36.0,36,CL-36,Núñez,Núñez,165806.0,
CL,37.0,37,CL-37,Jara,Jara,161085.0,
CL,38.0,38,CL-38,Vergara,Vergara,155118.0,
CL,39.0,39,CL-39,Rivera,Rivera,147835.0,
CL,40.0,40,CL-40,Figueroa,Figueroa,145460.0,
CL,41.0,41,CL-41,Riquelme,Riquelme,143590.0,
CL,42.0,42,CL-42,García,García,142002.0,
CL,43.0,43,CL-43,Miranda,Miranda,138939.0,
CL,44.0,44,CL-44,Bravo,Bravo,138392.0,
CL,45.0,45,CL-45,Vera,Vera,137646.0,
CL,46.0,46,CL-46,Molina,Molina,131094.0,
CL,47.0,47,CL-47,Vega,Vega,128132.0,
CL,48.0,48,CL-48,Campos,Campos,126260.0,
CL,49.0,49,CL-49,Sandoval,Sandoval,125640.0,
CL,50.0,50,CL-50,Orellana,Orellana,123619.0,
CL,51.0,51,CL-51,Zúñiga,Zúñiga,120757.0,
CL,52.0,52,CL-52,Olivares,Olivares,120074.0,
CL,53.0,53,CL-53,Alarcón,Alarcón,118019.0,
CL,54.0,54,CL-54,Gallardo,Gallardo,117752.0,
CL,55.0,55,CL-55,Ortiz,Ortiz,117228.0,
CL,56.0,56,CL-56,Garrido,Garrido,115109.0,
CL,57.0,57,CL-57,Salazar,Salazar,113881.0,
CL,58.0,58,CL-58,Guzmán,Guzmán,109922.0,
CL,59.0,59,CL-59,Henríquez,Henríquez,109364.0,
CL,60.0,60,CL-60,Saavedra,Saavedra,108702.0,
CL,61.0,61,CL-61,Navarro,Navarro,107897.0,
CL,62.0,62,CL-62,Aguilera,Aguilera,107864.0,
CL,63.0,63,CL-63,Parra,Parra,106100.0,
CL,64.0,64,CL-64,Romero,Romero,105597.0,
CL,65.0,65,CL-65,Aravena,Aravena,105441.0,
CL,66.0,66,CL-66,Pizarro,Pizarro,105352.0,
CL,67.0,67,CL-67,Godoy,Godoy,103887.0,
CL,68.0,68,CL-68,Peña,Peña,103377.0,
CL,69.0,69,CL-69,Cáceres,Cáceres,102830.0,
CL,70.0,70,CL-70,Leiva,Leiva,99890.0,
CL,71.0,71,CL-71,Escobar,Escobar,97979.0,
CL,72.0,72,CL-72,Yáñez,Yáñez,96589.0,
CL,73.0,73,CL-73,Valdés,Valdés,96528.0,
CL,74.0,74,CL-74,Vidal,Vidal,96037.0,
CL,75.0,75,CL-75,Salinas,Salinas,94110.0,
CL,76.0,76,CL-76,Cárdenas,Cárdenas,93925.0,
CL,77.0,77,CL-77,Jiménez,Jiménez,92032.0,
CL,78.0,78,CL-78,Ruiz,Ruiz,91539.0,
CL,79.0,79,CL-79,Lagos,Lagos,91024.0,
CL,80.0,80,CL-80,Maldonado,Maldonado,89091.0,
CL,81.0,81,CL-81,Bustos,Bustos,88445.0,
CL,82.0,82,CL-82,Medina,Medina,87578.0,
CL,83.0,83,CL-83,Pino,Pino,86295.0,
CL,84.0,84,CL-84,Palma,Palma,82735.0,
CL,85.0,85,CL-85,Moreno,Moreno,82548.0,
CL,86.0,86,CL-86,Sanhueza,Sanhueza,82383.0,
CL,87.0,87,CL-87,Carvajal,Carvajal,81785.0,
CL,88.0,88,CL-88,Navarrete,Navarrete,81729.0,
CL,89.0,89,CL-89,Sáez,Sáez,80938.0,
CL,90.0,90,CL-90,Alvarado,Alvarado,79985.0,
CL,91.0,91,CL-91,Donoso,Donoso,79855.0,
CL,92.0,92,CL-92,Poblete,Poblete,79248.0,
CL,93.0,93,CL-93,Bustamante,Bustamante,78732.0,
CL,94.0,94,CL-94,Toro,Toro,78659.0,
CL,95.0,95,CL-95,Ortega,Ortega,78086.0,
CL,96.0,96,CL-96,Venegas,Venegas,76900.0,
CL,97.0,97,CL-97,Guerrero,Guerrero,76823.0,
CL,98.0,98,CL-98,Paredes,Paredes,75825.0,
CL,99.0,99,CL-99,Farías,Farías,75242.0,
CL,100.0,100,CL-100,San Martín,San Martín,74575.0,
CO,1.0,1,CO-1,Rodríguez,Rodríguez,707789.0,
CO,2.0,2,CO-2,Gómez,Gómez,537843.0,
CO,3.0,3,CO-3,González,González,531484.0,
CO,4.0,4,CO-4,Martínez,Martínez,530721.0,
CO,5.0,5,CO-5,García,García,524835.0,
CO,6.0,6,CO-6,López,López,509880.0,
CO,7.0,7,CO-7,Hernández,Hernández,454471.0,
CO,8.0,8,CO-8,Sánchez,Sánchez,449750.0,
CO,9.0,9,CO-9,Ramírez,Ramírez,427404.0,
CO,10.0,10,CO-10,Pérez,Pérez,418660.0,
CO,11.0,11,CO-11,Díaz,Díaz,388419.0,
CO,12.0,12,CO-12,Muñoz,Muñoz,293759.0,
CO,13.0,13,CO-13,Rojas,Rojas,286038.0,
CO,14.0,14,CO-14,Moreno,Moreno,265374.0,
CO,15.0,15,CO-15,Jiménez,Jiménez,261391.0,
PY,1.0,1,PY-1,González,González,443804.0,0.0662
PY,2.0,2,PY-2,Benítez,Benítez,324473.0,0.0484
PY,3.0,3,PY-3,Martínez,Martínez,280227.0,0.0418
PY,4.0,4,PY-4,López,López,209835.0,0.0313
PY,5.0,5,PY-5,Giménez,Giménez,174974.0,0.0261
PY,6.0,6,PY-6,Vera,Vera,170281.0,0.0254
PY,7.0,7,PY-7,Duarte,Duarte,139443.0,0.0208
PY,8.0,8,PY-8,Ramírez,Ramírez,137432.0,0.0205
PY,9.0,9,PY-9,Villalba,Villalba,134750.0,0.0201
PY,10.0,10,PY-10,Fernández,Fernández,130057.0,0.0194
PY,11.0,11,PY-11,Gómez,Gómez,121342.0,0.0181
PY,12.0,12,PY-12,Acosta,Acosta,119331.0,0.0178
PY,13.0,13,PY-13,Rojas,Rojas,117990.0,0.0176
PY,14.0,14,PY-14,Ortiz,Ortiz,113297.0,0.0169
PY,15.0,15,PY-15,Cáceres,Cáceres,112627.0,0.0168
PY,16.0,16,PY-16,Rodríguez,Rodríguez,105923.0,0.0158
PY,17.0,17,PY-17,Ruiz,Ruiz,105252.0,0.0157
PY,18.0,18,PY-18,Núñez,Núñez,103241.0,0.0154
PY,19.0,19,PY-19,Ayala,Ayala,99219.0,0.0148
PY,20.0,20,PY-20,Báez,Báez,97878.0,0.0146
PY,21.0,21,PY-21,Galeano,Galeano,93185.0,0.0139
PY,22.0,22,PY-22,Herrera,Herrera,89833.0,0.0134
PY,23.0,23,PY-23,Franco,Franco,85140.0,0.0127
PY,24.0,24,PY-24,Torres,Torres,83800.0,0.0125
PY,25.0,25,PY-25,Cardozo,Cardozo,83800.0,0.0125
PE,1.0,1,PE-1,Quispe,Quispe,145812.0,0.0218
PE,2.0,2,PE-2,Flores,Flores,143733.0,0.0214
PE,3.0,3,PE-3,Sánchez,Sánchez,136158.0,0.0203
PE,4.0,4,PE-4,Rodríguez,Rodríguez,133208.0,0.0199
PE,5.0,5,PE-5,García,García,130593.0,0.0195
PE,6.0,6,PE-6,Rojas,Rojas,111286.0,0.0166
PE,7.0,7,PE-7,González,González,97610.0,0.0146
PE,8.0,8,PE-8,Díaz,Díaz,96135.0,0.0143
PE,9.0,9,PE-9,Chávez,Chávez,94660.0,0.0141
PE,10.0,10,PE-10,Torres,Torres,94057.0,0.014
PE,11.0,11,PE-11,Ramírez,Ramírez,93520.0,0.014
PE,12.0,12,PE-12,Mendoza,Mendoza,92045.0,0.0137
PE,13.0,13,PE-13,Ramos,Ramos,91442.0,0.0136
PE,14.0,14,PE-14,López,López,90571.0,0.0135
PE,15.0,15,PE-15,Castillo,Castillo,84470.0,0.0126
PE,16.0,16,PE-16,Espinoza,Espinoza,84470.0,0.0126
PE,17.0,17,PE-17,Vásquez,Vásquez,78570.0,0.0117
PE,18.0,18,PE-18,Huamán,Huamán,72135.0,0.0108
PE,19.0,19,PE-19,Pérez,Pérez,71866.0,0.0107
PE,20.0,20,PE-20,Vargas,Vargas,71598.0,0.0107
PE,21.0,21,PE-21,Gutiérrez,Gutiérrez,69855.0,0.0104
PE,22.0,22,PE-22,Fernández,Fernández,66034.0,0.0099
PE,23.0,23,PE-23,Castro,Castro,65766.0,0.0098
PE,24.0,24,PE-24,Mamani,Mamani,62213.0,0.0093
PE,25.0,25,PE-25,Ruíz,Ruíz,62213.0,0.0093
PE,26.0,26,PE-26,Romero,Romero,57252.0,0.0085
PE,27.0,27,PE-27,Martínez,Martínez,56715.0,0.0085
PE,28.0,28,PE-28,Morales,Morales,55777.0,0.0083
PE,29.0,29,PE-29,Reyes,Reyes,55240.0,0.0082
PE,30.0,30,PE-30,Salazar,Salazar,53766.0,0.008
SR,1.0,1,SR-1,Lin,Lin,,
SR,2.0,2,SR-2,Pinas,Pinas,,
SR,3.0,3,SR-3,Wong,Wong,,
SR,4.0,4,SR-4,Chin,Chin,,
SR,5.0,5,SR-5,Mohan,Mohan,,
SR,6.0,6,SR-6,Kalloe,Kalloe,,
SR,7.0,7,SR-7,Singh,Singh,,
SR,8.0,8,SR-8,Lie,Lie,,
SR,9.0,9,SR-9,van Dijk,van Dijk,,
SR,10.0,10,SR-10,Tjin,Tjin,,
SR,11.0,11,SR-11,Kluivert,Kluivert,,
SR,12.0,12,SR-12,Semil,Semil,,
SR,13.0,13,SR-13,Sabajo,Sabajo,,
